Sentence,Token,Tag
472,:,O
472,7,O
472,",",O
472,5,O
472,%,O
472,نسبة,O
472,نّاس,O
472,اللي,O
472,خدامين,O
472,في,O
472,لقطاع,O
472,لخاص,O
472,(,O
472,ولا,O
472,لعاطلين,O
472,اللي,O
472,سبق,O
472,ليهوم,O
472,خدمو,O
472,),O
472,:,O
472,27,O
472,",",O
472,5,O
472,%,O
472,الزربة,O
472,ولا,O
472,لڤيتاس,O
472,(,O
472,اللي,O
472,فلغالب,O
472,كايترشم,O
472,ليها,O
472,ب,O
472,"""",O
472,v,O
472,"""",O
472,),O
472,هيا,O
472,واحد,O
472,لمقدار,O
472,اللي,O
472,كايحسب,O
472,لقسمة,O
472,ديال,O
472,التطور,O
472,ديال,O
472,شي,O
472,حاجة,O
472,(,O
472,بحال,O
472,لمسافة,O
472,،,O
472,شي,O
472,تفاعل,O
472,شيمي,O
472,،,O
472,التعرام,O
472,),O
472,على,O
472,لوقت,O
472,اللي,O
472,دوّزو,O
472,،,O
472,وهيا,O
472,واحد,O
472,لقد,O
472,فيزيكي,O
472,على,O
472,شكل,O
472,"""",O
472,ڤيكتور,O
472,"""",O
472,.,O
473,فتاحراكت,O
473,(,O
473,بلونݣلي,O
473,:,O
473,Kinematics,O
473,),O
473,،,O
473,لعبرة,O
473,لعالامية,O
473,هيا,O
473,لميتر,O
473,فتانية,O
473,وكانرشمو,O
473,ليها,O
473,ب,O
473,(,O
473,m,O
473,/,O
473,s,O
473,),O
473,والايني,O
473,اللي,O
473,كاتخدم,O
473,بزاف,O
473,هيا,O
473,(,O
473,km,O
473,/,O
473,h,O
473,),O
473,أما,O
473,فالشيمي,O
473,لعبرة,O
473,لعالامية,O
473,هيا,O
473,(,O
473,mol,O
473,/,O
473,s,O
473,),O
473,.,O
474,فالضومين,O
474,ديال,O
474,تاحراكت,O
474,،,O
474,الزربة,O
474,لمجهدة,O
474,ݣاع,O
474,هيا,O
474,الزربة,O
474,ديال,O
474,شّعا,O
474,اللي,O
474,كانرشمو,O
474,ليها,O
474,ب,O
474,"""",O
474,c,O
474,"""",O
474,ؤ,O
474,كاتسوا,O
474,c,O
474,3,O
474,×,O
474,10⁸m,O
474,/,O
474,s,O
474,.,O
475,زربة,O
475,ديال,O
475,التعرام,O
475,ولا,O
475,لموعدال,O
475,ديال,O
475,التعرام,O
475,دلكراوي,O
475,لحمرين,O
475,ولا,O
475,التفاعل,O
475,ديال,O
475,بيرناكي,O
475,(,O
475,بلفرانساوية,B-MISC
475,:,O
475,vitesse,O
475,de,O
475,sédimentation,O
475,),O
475,هيا,O
475,واحد,O
475,لفعلة,O
475,اللي,O
475,كانحسبو,O
475,فيها,O
475,بواحد,O
475,لمانيرة,O
475,ماشي,O
475,خاصة,O
475,لحرقة,O
475,.,O
476,هاد,O
476,التيست,O
476,كايدار,O
476,على,O
476,الدم,O
476,اللي,O
476,ماكايتجلطش,O
476,على,O
476,شي,O
476,ؤنبوب,O
476,عمودي,O
476,و,O
476,الزربة,O
476,باش,O
476,كايتحطو,O
476,لكراوي,O
476,لحمرين,O
476,كاتعبر,O
476,بلميليميتر,O
476,فالساعة,O
476,mm,O
476,/,O
476,h,O
476,.,O
477,الزربة,O
477,ديال,O
477,التعرام,O
477,ديال,O
477,الدم,O
477,فلقاعيدة,O
477,كاتكون,O
477,طالعة,O
477,عند,O
477,لعيالات,O
477,كتر,O
477,من,O
477,الرجال,O
477,.,O
478,زرقات,B-LOC
478,جماعة,O
478,ترابية,O
478,قروية,O
478,كاينة,O
478,ف,O
478,إقليم,O
478,/,O
478,عمالة,O
478,إقليم,O
478,الحسيمة,B-LOC
478,،,O
478,جهة,O
478,طنجة,B-LOC
478,تطوان,B-LOC
478,الحسيمة,B-LOC
478,،,O
478,ساكنين,O
478,فيها,O
478,6691,O
478,واحد,O
478,،,O
478,على,O
478,حسب,O
478,لإحصاء,O
478,لعام,O
478,2014,O
478,.,O
479,نسبة,O
479,لأمية,O
479,(,O
479,نّاس,O
479,لّي,O
479,ما,O
479,كايعرفوش,O
479,يقراو,O
479,ولا,O
479,يكتبو,O
479,),O
479,:,O
479,43,O
479,",",O
479,9,O
479,%,O
479,نسبة,O
479,سّكان,O
479,لّي,O
479,قاريين,O
479,فوق,O
479,تّانوي,O
479,(,O
479,تانوي,O
479,و,O
479,جامعة,O
479,),O
479,:,O
479,3,O
479,",",O
479,1,O
479,%,O
479,نسبة,O
479,نّاس,O
479,نّشيطين,O
479,(,O
479,لّي,O
479,يقدرو,O
479,يخدمو,O
479,),O
479,:,O
479,48,O
479,%,O
479,نسبة,O
479,لبطالة,O
479,(,O
479,نّاس,O
479,لّي,O
479,ما,O
479,خدامينش,O
479,و,O
479,تايقلبو,O
479,على,O
479,خدمة,O
479,),O
479,:,O
479,11,O
479,%,O
479,نسبة,O
479,نّاس,O
479,اللي,O
479,خدامين,O
479,ف,O
479,دّولة,O
479,(,O
479,ولا,O
479,لعاطلين,O
479,اللي,O
479,سبق,O
479,ليهوم,O
479,خدمو,O
479,),O
479,:,O
479,1,O
479,",",O
479,8,O
479,%,O
479,نسبة,O
479,نّاس,O
479,اللي,O
479,خدامين,O
479,في,O
479,لقطاع,O
479,لخاص,O
479,(,O
479,ولا,O
479,لعاطلين,O
479,اللي,O
479,سبق,O
479,ليهوم,O
479,خدمو,O
479,),O
479,:,O
479,11,O
479,",",O
479,8,O
479,%,O
479,لمحيط,B-LOC
479,لهندي,I-LOC
479,،,O
479,جا,O
479,ما,O
479,بين,O
479,إفريقيا,B-LOC
479,و,O
479,آسيا,B-LOC
479,.,O
480,تيتلاقا,O
480,لبحر,B-LOC
480,لحمر,I-LOC
480,مع,O
480,لمحيط,O
480,ف,O
480,لمضيق,B-LOC
480,ديال,I-LOC
480,باب,I-LOC
480,لمندب,I-LOC
480,،,O
480,و,O
480,لخليج,B-LOC
480,د,I-LOC
480,عدن,I-LOC
480,.,O
481,من,O
481,لجهة,O
481,ديال,O
481,الشمال,O
481,،,O
481,تيتلاقا,O
481,لبحر,B-LOC
481,لحمر,I-LOC
481,مع,O
481,لبحر,B-LOC
481,لبيض,I-LOC
481,لمتوسط,I-LOC
481,ف,O
481,لقناة,B-LOC
481,ديال,I-LOC
481,السويس,I-LOC
481,.,O
482,لمساحة,O
482,ديال,O
482,لبحر,B-LOC
482,لحمر,I-LOC
482,هي,O
482,تقريبا,O
482,438,O
482,.,O
483,0,O
483,كم²,O
483,.,O
484,الطول,O
484,ديالو,O
484,تقريبا,O
484,2250,O
484,كم,O
484,،,O
484,و,O
484,لعرض,O
484,ديالو,O
484,كيتبدّل,O
484,،,O
484,و,O
484,لكن,O
484,أعرض,O
484,نقطة,O
484,فيه,O
484,فيها,O
484,355,O
484,كم,O
484,.,O
485,امعدل,O
485,د,O
485,لغرق,O
485,ديال,O
485,لبحر,O
485,لحمر,O
485,هو,O
485,490,O
485,ميطرو,O
485,،,O
485,و,O
485,أغرق,O
485,نقطة,O
485,فيه,O
485,غارقة,O
485,ب,O
485,3040,O
485,ميطرو,O
485,تقريبا,O
485,.,O
486,لبحر,B-LOC
486,لحمر,I-LOC
486,معروف,O
486,بالسياحة,O
486,و,O
486,فيه,O
486,بزاف,O
486,ديال,O
486,لأنواع,O
486,ديال,O
486,لخزّ,O
486,ولمرجان,O
486,(,O
486,200,O
486,نوع,O
486,),O
486,و,O
486,لحوت,O
486,(,O
486,1000,O
486,نوع,O
486,),O
486,،,O
486,و,O
486,هو,O
486,أكثر,O
486,بحر,O
486,ستوائي,O
486,جا,O
486,ف,O
486,الشمال,O
486,ف,O
486,لعالم,O
486,كامل,O
486,.,O
487,لبلدان,O
487,اللي,O
487,تاطّل,O
487,على,O
487,لبحر,B-LOC
487,لحمر,I-LOC
487,هي,O
487,:,O
487,السعودية,B-LOC
487,،,O
487,ليامان,B-LOC
487,،,O
487,دجيبوتي,B-LOC
487,،,O
487,إيريطيريا,B-LOC
487,،,O
487,السودان,B-LOC
487,،,O
487,مصر,B-LOC
487,،,O
487,إسرائيل,B-LOC
487,،,O
487,لأردن,B-LOC
487,.,O
488,لمحيط,B-LOC
488,التيلاسي,I-LOC
488,،,O
488,ؤلا,O
488,لمحيط,B-LOC
488,لاطلاسي,I-LOC
488,ؤلا,O
488,بحر,B-LOC
488,رّباط,I-LOC
488,ؤلا,O
488,لبحر,B-LOC
488,لمحيط,I-LOC
488,هو,O
488,تاني,O
488,أكبر,O
488,محيط,O
488,فلعالم,O
488,من,O
488,مورا,O
488,لمحيط,B-LOC
488,لمهدًن,I-LOC
488,(,O
488,الهادي,O
488,),O
488,.,O
489,لمساحة,O
489,د,O
489,لمحيط,B-LOC
489,لأطلسي,I-LOC
489,هي,O
489,106,O
489,.,O
490,460,O
490,.,O
491,0,O
491,كم²,O
491,",",O
491,وهو,O
491,اللي,O
491,تيخليه,O
491,ياخد,O
491,تقريبا,O
491,20,O
491,%,O
491,من,O
491,لمساحة,O
491,ديال,O
491,لكرة,O
491,لأرضية,O
491,",",O
491,و,O
491,29,O
491,%,O
491,من,O
491,لمساحة,O
491,ديال,O
491,لبحورا,O
491,ولمحيطات,O
491,فلعالم,O
491,.,O
492,لمحيط,B-LOC
492,لأطلسي,I-LOC
492,تيحدًوه,O
492,من,O
492,الشرق,O
492,إفريقيا,B-LOC
492,و,O
492,أوروپا,B-LOC
492,،,O
492,ومن,O
492,لغرب,O
492,أمريكا,B-LOC
492,الشمالية,I-LOC
492,ولوسطانية,I-LOC
492,ولجنوبية,I-LOC
492,.,O
493,فالشمال,O
493,هو,O
493,مرتابط,O
493,مع,O
493,لمحيط,B-LOC
493,لمجمَّد,I-LOC
493,الشمالي,I-LOC
493,",",O
493,وفلجنوب,O
493,مع,O
493,لمحيط,B-LOC
493,لمجمَّد,I-LOC
493,لجنوبي,I-LOC
493,(,O
493,اللي,O
493,تيوصل,O
493,تال,O
493,لقطب,B-LOC
493,لجنوبي,I-LOC
493,),O
493,.,O
494,خط,O
494,ليستيواء,O
494,تيقسم,O
494,لمحيط,B-LOC
494,التيلّاسي,I-LOC
494,على,O
494,جوج,O
494,:,O
494,لمحيط,B-LOC
494,التيلاسي,I-LOC
494,الشمالي,I-LOC
494,",",O
494,و,O
494,لمحيط,B-LOC
494,التيلاسي,I-LOC
494,لجنوبي,I-LOC
494,.,O
495,تيتقال,O
495,باللي,O
495,لمحيط,B-LOC
495,التيلاسي,I-LOC
495,هو,O
495,الحدان,O
495,مابين,O
495,لعالام,O
495,لقديم,O
495,(,O
495,إفريقيا,B-LOC
495,،,O
495,أوروپا,B-LOC
495,،,O
495,آسيا,B-LOC
495,),O
495,ولعالام,B-LOC
495,الجديد,I-LOC
495,(,O
495,أميريكا,B-LOC
495,),O
495,.,O
496,لكلمة,O
496,ديال,O
496,محيط,O
496,تجابت,O
496,من,O
496,لعربية,B-MISC
496,:,O
496,مُحِيطٌ,O
496,،,O
496,بينما,O
496,لكلمة,O
496,ديال,O
496,التيلاسي,O
496,تجابت,O
496,من,O
496,لامازيغية,B-MISC
496,تيلاّس,O
496,ⵜⵉⵍⵍⴰⵙ,O
496,واللي,O
496,كاتعني,O
496,الضلام,O
496,أولا,O
496,الضل,O
496,،,O
496,ونيت,O
496,هاد,O
496,لمحيط,O
496,كان,O
496,كايتسما,O
496,فلقرون,O
496,لوسطانية,O
496,عند,O
496,لعرب,O
496,ب,O
496,"""",O
496,بحر,O
496,الضلمات,O
496,"""",O
496,لاحقاش,O
496,ديك,O
496,الساع,O
496,مكانش,O
496,لعالم,O
496,الجديد,O
496,معروف,O
496,وكانو,O
496,الناس,O
496,كايصحاب,O
496,ليهوم,O
496,واش,O
496,هوا,O
496,النهاية,O
496,دلعالام,O
496,.,O
497,أما,O
497,بحر,O
497,لمحيط,O
497,دكروها,O
497,شلا,O
497,كتاتبيا,O
497,مغاربا,O
497,قدام,O
497,بحال,O
497,بن,B-PER
497,بطوطة,I-PER
497,و,O
497,حسن,B-PER
497,لوزّان,I-PER
497,.,O
498,لبحر,B-LOC
498,لميت,I-LOC
498,،,O
498,هو,O
498,ضاية,O
498,كبيرة,O
498,مالحة,O
498,جات,O
498,فلغرب,O
498,ديال,O
498,آسيا,B-LOC
498,.,O
499,لبحر,B-LOC
499,لميت,I-LOC
499,تاتحدّو,O
499,لأردن,B-LOC
499,من,O
499,الشرق,O
499,،,O
499,و,O
499,إسرائيل,B-LOC
499,و,O
499,الضفة,B-LOC
499,لغربية,I-LOC
499,من,O
499,لغرب,O
499,.,O
500,لبحر,B-LOC
500,لميت,I-LOC
500,معروف,O
500,ف,O
500,لعالم,O
500,حيت,O
500,هو,O
500,أهبط,O
500,نقطة,O
500,ف,O
500,لأرض,O
500,.,O
501,أهبط,O
501,نقطة,O
501,فيه,O
501,جات,O
501,430,O
501,.,O
502,5,O
502,ميطرو,O
502,تحت,O
502,من,O
502,السطح,O
502,د,O
502,لبحر,O
502,.,O
503,من,O
503,جهة,O
503,خرا,O
503,،,O
503,لبحر,B-LOC
503,لميت,I-LOC
503,معروف,O
503,باللي,O
503,هو,O
503,من,O
503,أكتر,O
503,لبلايص,O
503,لمالحة,O
503,ف,O
503,لعالم,O
503,،,O
503,فيه,O
503,34,O
503,%,O
503,د,O
503,لملوحة,O
503,(,O
503,9,O
503,.,O
504,6,O
504,د,O
504,لمرات,O
504,كتر,O
504,من,O
504,لمحيطات,O
504,),O
504,.,O
505,هاد,O
505,لملوحية,O
505,ديالو,O
505,هي,O
505,اللي,O
505,خلاّت,O
505,تا,O
505,كائن,O
505,حي,O
505,ما,O
505,يقدر,O
505,يعيش,O
505,فيه,O
505,،,O
505,و,O
505,عليها,O
505,تسمّا,O
505,لبحر,B-LOC
505,لميّت,I-LOC
505,.,O
506,لمساحة,O
506,ديال,O
506,لبحر,B-LOC
506,لميت,I-LOC
506,هي,O
506,605,O
506,كم,B-MISC
506,²,O
506,(,O
506,كانت,O
506,1050,O
506,كم,B-MISC
506,²,O
506,ف,O
506,1930,O
506,),O
506,.,O
507,الطول,O
507,ديالو,O
507,هو,O
507,50,O
507,كم,O
507,،,O
507,و,O
507,لعرض,O
507,ديالو,O
507,فأعرض,O
507,بلاصة,O
507,هو,O
507,15,O
507,كم,O
507,.,O
508,لبحراويين,B-LOC
508,جماعة,O
508,ترابية,O
508,قروية,O
508,كاينة,O
508,ف,O
508,إقليم,O
508,/,O
508,عمالة,O
508,إقليم,O
508,لفحص,B-LOC
508,أنجرة,B-LOC
508,،,O
508,جهة,O
508,طنجة,B-LOC
508,تطوان,B-LOC
508,الحسيمة,B-LOC
508,،,O
508,ساكنين,O
508,فيها,O
508,8440,O
508,واحد,O
508,،,O
508,على,O
508,حسب,O
508,لإحصاء,O
508,لعام,O
508,2014,O
508,.,O
509,نسبة,O
509,لأمية,O
509,(,O
509,نّاس,O
509,لّي,O
509,ما,O
509,كايعرفوش,O
509,يقراو,O
509,ولا,O
509,يكتبو,O
509,),O
509,:,O
509,34,O
509,",",O
509,4,O
509,%,O
509,نسبة,O
509,سّكان,O
509,لّي,O
509,قاريين,O
509,فوق,O
509,تّانوي,O
509,(,O
509,تانوي,O
509,و,O
509,جامعة,O
509,),O
509,:,O
509,6,O
509,",",O
509,3,O
509,%,O
509,نسبة,O
509,نّاس,O
509,نّشيطين,O
509,(,O
509,لّي,O
509,يقدرو,O
509,يخدمو,O
509,),O
509,:,O
509,46,O
509,",",O
509,7,O
509,%,O
509,نسبة,O
509,لبطالة,O
509,(,O
509,نّاس,O
509,لّي,O
509,ما,O
509,خدامينش,O
509,و,O
509,تايقلبو,O
509,على,O
509,خدمة,O
509,),O
509,:,O
509,17,O
509,",",O
509,1,O
509,%,O
509,نسبة,O
509,نّاس,O
509,اللي,O
509,خدامين,O
509,ف,O
509,دّولة,O
509,(,O
509,ولا,O
509,لعاطلين,O
509,اللي,O
509,سبق,O
509,ليهوم,O
509,خدمو,O
509,),O
509,:,O
509,3,O
509,",",O
509,7,O
509,%,O
509,نسبة,O
509,نّاس,O
509,اللي,O
509,خدامين,O
509,في,O
509,لقطاع,O
509,لخاص,O
509,(,O
509,ولا,O
509,لعاطلين,O
509,اللي,O
509,سبق,O
509,ليهوم,O
509,خدمو,O
509,),O
509,:,O
509,63,O
509,",",O
509,3,O
509,%,O
509,لبحرين,B-LOC
509,(,O
509,رسميا,O
509,:,O
509,لمملكة,B-LOC
509,د,I-LOC
509,لبحرين,I-LOC
509,),O
509,هي,O
509,واحد,O
509,الدولة,O
509,أرخبيل,O
509,جات,O
509,ف,O
509,لخليج,B-LOC
509,لعربي,I-LOC
509,فالشرق,O
509,د,O
509,شبه,B-LOC
509,لجزيرة,I-LOC
509,لعربية,I-LOC
509,.,O
510,لبحرين,B-LOC
510,فيها,O
510,33,O
510,جزيرة,O
510,طبيعية,O
510,و,O
510,51,O
510,جزيرة,O
510,صناعية,O
510,.,O
511,أكبر,O
511,جزيرة,O
511,فيها,O
511,هي,O
511,لجزيرة,O
511,د,O
511,لبحرين,B-LOC
511,اللي,O
511,تيسكنو,O
511,فيها,O
511,83,O
511,%,O
511,د,O
511,لبحرينيين,O
511,.,O
512,لبحرين,B-LOC
512,عندها,O
512,حدود,O
512,مع,O
512,السعودية,B-LOC
512,",",O
512,وهي,O
512,لقنطرة,O
512,اللي,O
512,بينياتهم,O
512,",",O
512,اللي,O
512,سميتها,O
512,لقنطرة,B-LOC
512,د,I-LOC
512,لملك,I-LOC
512,فهد,I-LOC
512,.,O
513,تكتاشف,O
513,لپيطرول,O
513,ف,O
513,لبحرين,B-LOC
513,ف,O
513,1932,O
513,",",O
513,وديك,O
513,الساعة,O
513,كانت,O
513,مستعمرة,O
513,ديال,O
513,بريطانيا,B-LOC
513,.,O
514,ف,O
514,1971,O
514,ستاقلات,O
514,لبحرين,B-LOC
514,و,O
514,ف,O
514,2002,O
514,تدار,O
514,استفتاء,O
514,اللي,O
514,صوتو,O
514,فيه,O
514,الناس,O
514,باش,O
514,تكون,O
514,سميت,O
514,لبلاد,O
514,هي,O
514,لمملكة,B-LOC
514,د,I-LOC
514,لبحرين,I-LOC
514,.,O
515,تيسكنو,O
515,فلبحرين,B-LOC
515,مليون,O
515,ونص,O
515,د,O
515,الناس,O
515,",",O
515,منهم,O
515,كثر,O
515,من,O
515,نص,O
515,مليون,O
515,اللي,O
515,ماشي,O
515,مواطنين,O
515,.,O
516,لعاصمة,O
516,ديالها,O
516,هي,O
516,المنامة,B-LOC
516,",",O
516,ولعملة,O
516,تمًا,O
516,هي,O
516,الدينار,B-MISC
516,لبحريني,I-MISC
516,.,O
517,اللغة,O
517,الرسمية,O
517,فلبحرين,B-LOC
517,هي,O
517,لعربية,B-MISC
517,",",O
517,والنظام,O
517,ديالها,O
517,ملكي,O
517,.,O
518,باللاتڤية,B-MISC
518,:,O
518,Latvijas,B-LOC
518,Republika,I-LOC
518,),O
518,هي,O
518,بلاد,O
518,جات,O
518,ف,O
518,لمنطقة,O
518,ديال,O
518,لبلطيق,B-LOC
518,ف,O
518,الشمال,O
518,ديال,O
518,أوروپا,B-LOC
518,.,O
519,تاتحدّها,O
519,من,O
519,الشمال,O
519,إسطونيا,B-LOC
519,،,O
519,من,O
519,لجنوب,O
519,ليتوانيا,B-LOC
519,،,O
519,من,O
519,الشرق,O
519,روسيا,B-LOC
519,،,O
519,من,O
519,لجنوب,O
519,الشرقي,O
519,بيلاروسيا,B-LOC
519,،,O
519,و,O
519,من,O
519,لغرب,O
519,لبحر,B-LOC
519,د,I-LOC
519,لبلطيق,I-LOC
519,.,O
520,تاريخيا,O
520,،,O
520,بزاف,O
520,د,O
520,الدول,O
520,ف,O
520,أوروپا,B-LOC
520,حكمو,O
520,لبلاصة,O
520,اللي,O
520,فيها,O
520,لاتڤيا,O
520,دابا,O
520,،,O
520,منها,O
520,السويد,B-LOC
520,و,O
520,پولونيا,B-LOC
520,و,O
520,لإمبراطورية,B-LOC
520,الروسية,I-LOC
520,.,O
521,نهار,O
521,18,B-MISC
521,نونبر,I-MISC
521,1918,I-MISC
521,،,O
521,خدات,O
521,لجمهورية,B-LOC
521,ديال,I-LOC
521,لاتڤيا,I-LOC
521,لإستقلال,O
521,ديالها,O
521,،,O
521,و,O
521,لكن,O
521,هجم,O
521,عليها,O
521,لإتحاد,B-ORG
521,السوڤياتي,I-ORG
521,و,O
521,دخّلها,O
521,للأراضي,O
521,ديالو,O
521,ف,O
521,1940,O
521,.,O
522,ف,O
522,1941,O
522,،,O
522,حتلاّتها,O
522,ألمانيا,B-LOC
522,النازية,O
522,،,O
522,و,O
522,لكن,O
522,من,O
522,مورا,O
522,خسرات,O
522,لحرب,O
522,لعالمية,O
522,التانية,O
522,،,O
522,رجعات,O
522,لاتڤيا,B-LOC
522,عاود,O
522,للسوڤيات,O
522,.,O
523,مورا,O
523,بزاف,O
523,د,O
523,لمظاهرات,O
523,و,O
523,تورة,O
523,سلمية,O
523,،,O
523,و,O
523,ملّي,O
523,طاح,O
523,لإتحاد,B-ORG
523,السوڤياتي,I-ORG
523,،,O
523,خدات,O
523,لاتڤيا,B-LOC
523,لإستقلال,O
523,ديالها,O
523,،,O
523,و,O
523,ولأّت,O
523,لجمهورية,B-LOC
523,د,I-LOC
523,لاتڤيا,I-LOC
523,اللي,O
523,كانعرفو,O
523,دابا,O
523,.,O
524,تيسكنو,O
524,ف,O
524,لاتڤيا,B-LOC
524,تقريبا,O
524,2,O
524,د,O
524,لمليون,O
524,د,O
524,الناس,O
524,و,O
524,لعاصمة,O
524,ديالها,O
524,هي,O
524,ريݣا,B-LOC
524,.,O
525,اللغة,O
525,الرسمية,O
525,ديال,O
525,لبلاد,O
525,هي,O
525,اللاتڤية,B-MISC
525,،,O
525,و,O
525,لفلوس,O
525,اللي,O
525,كاتخدّم,O
525,من,O
525,2014,O
525,هي,O
525,لأورو,B-MISC
525,.,O
526,دخلات,O
526,لاتڤيا,B-LOC
526,للإتحاد,B-ORG
526,لأوروپي,I-ORG
526,ف,O
526,2004,O
526,،,O
526,و,O
526,هي,O
526,داخلة,O
526,ف,O
526,بزاف,O
526,د,O
526,لمنضمات,O
526,دولية,O
526,بحال,O
526,ل,O
526,أمم,B-ORG
526,لمتحدة,I-ORG
526,و,O
526,الناطو,B-ORG
526,و,O
526,لمنضمة,B-ORG
526,لعالمية,I-ORG
526,د,I-ORG
526,التجارة,I-ORG
526,و,O
526,مجلس,B-ORG
526,أوروپا,I-ORG
526,.,O
527,لاخصاص,B-LOC
527,جماعة,O
527,ترابية,O
527,حضرية,O
527,كاينة,O
527,ف,O
527,إقليم,O
527,/,O
527,عمالة,O
527,سيدي,B-LOC
527,إيفني,I-LOC
527,،,O
527,جهة,O
527,ݣلميم,B-LOC
527,واد,B-LOC
527,نون,I-LOC
527,،,O
527,ساكنين,O
527,فيها,O
527,4704,O
527,واحد,O
527,،,O
527,على,O
527,حسب,O
527,لإحصاء,O
527,لعام,O
527,2014,O
527,.,O
528,نسبة,O
528,لأمية,O
528,(,O
528,نّاس,O
528,لّي,O
528,ما,O
528,كايعرفوش,O
528,يقراو,O
528,ولا,O
528,يكتبو,O
528,),O
528,:,O
528,34,O
528,",",O
528,9,O
528,%,O
528,نسبة,O
528,سّكان,O
528,لّي,O
528,قاريين,O
528,فوق,O
528,تّانوي,O
528,(,O
528,تانوي,O
528,و,O
528,جامعة,O
528,),O
528,:,O
528,17,O
528,",",O
528,9,O
528,%,O
528,نسبة,O
528,نّاس,O
528,نّشيطين,O
528,(,O
528,لّي,O
528,يقدرو,O
528,يخدمو,O
528,),O
528,:,O
528,39,O
528,",",O
528,9,O
528,%,O
528,نسبة,O
528,لبطالة,O
528,(,O
528,نّاس,O
528,لّي,O
528,ما,O
528,خدامينش,O
528,و,O
528,تايقلبو,O
528,على,O
528,خدمة,O
528,),O
528,:,O
528,19,O
528,",",O
528,8,O
528,%,O
528,نسبة,O
528,نّاس,O
528,اللي,O
528,خدامين,O
528,ف,O
528,دّولة,O
528,(,O
528,ولا,O
528,لعاطلين,O
528,اللي,O
528,سبق,O
528,ليهوم,O
528,خدمو,O
528,),O
528,:,O
528,19,O
528,",",O
528,9,O
528,%,O
528,نسبة,O
528,نّاس,O
528,اللي,O
528,خدامين,O
528,في,O
528,لقطاع,O
528,لخاص,O
528,(,O
528,ولا,O
528,لعاطلين,O
528,اللي,O
528,سبق,O
